Event Log
   24234 May 11 15:29  Information Microsoft-Windows...           18 The description for Event ID '18' in Source 'Mi...
   24233 May 11 15:29  Information Microsoft-Windows...          153 The description for Event ID '153' in Source 'M...
   24232 May 11 15:29  Information Microsoft-Windows...           12 The description for Event ID '12' in Source 'Mi...
   24231 May 11 15:29  Information Microsoft-Windows...           13 The description for Event ID '13' in Source 'Mi...
   24230 May 11 15:29  Information Microsoft-Windows...          109 The description for Event ID '109' in Source 'M...
   24229 May 11 15:29  Information EventLog               2147489661 The system uptime is 14 seconds.                  
   24228 May 11 15:29  Information EventLog               2147489653 The Event log service was started.                
   24227 May 11 15:29  Information EventLog               2147489657 Microsoft (R) Windows (R) 10.00. 19045  Multipr...
   24226 May 11 15:29  Information EventLog               2147489659 The NetBIOS name and DNS host name of this mach...
   24225 May 11 15:29  Information Microsoft-Windows...         4001 WLAN AutoConfig service has successfully stoppe...
   24224 May 11 15:29  Information Microsoft-Windows...        50037 DHCPv4 client service is stopped. ShutDown Flag...
   24223 May 11 15:29  Information Microsoft-Windows...        51057 DHCPv6 client service stop is almost done.DHCP ...
   24222 May 11 15:29  Information Microsoft-Windows...        51047 DHCPv6 client service is stopped. ShutDown Flag...
   24221 May 11 15:29  Information Microsoft-Windows...        50106 DHCPv4 is waiting on DHCPv6 service to stop       
   24220 May 11 15:29  Information Microsoft-Windows...        50105 DHCPv4 client ProcessDHCPRequestForever receive...
   24219 May 11 15:29  Information Microsoft-Windows...        50104 DHCPv4 client received shutdown notification      
   24218 May 11 15:29  Information Microsoft-Windows...         7002 User Logoff Notification for Customer Experienc...
   24217 May 11 15:29  Information User32                 2147484722 The process C:\Windows\system32\winlogon.exe (D...
   24216 May 11 15:29  Information EventLog               2147489654 The Event log service was stopped.                
   24215 May 11 15:29  Warning     WinRM                      468901 The description for Event ID '468901' in Source...
   24214 May 11 15:28  Information User32                 2147484722 The process systempropertiescomputername.exe ha...
   24213 May 11 15:15  Information Microsoft-Windows...            1 File System Filter 'EasyAntiCheat_EOSSys' (Vers...
   24212 May 11 14:14  Information Service Control M...   1073748869 A service was installed in the system....         
   24211 May 11 13:56  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
   24210 May 11 13:42  Error       DCOM                        10010 The description for Event ID '10010' in Source ...
   24209 May 11 13:42  Information Microsoft-Windows...            6 File System Filter 'EasyAntiCheat_EOSSys' (6.1,...
   24208 May 11 13:42  Information Service Control M...   1073748869 A service was installed in the system....         
   24207 May 11 13:42  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
   24206 May 11 13:41  Error       DCOM                        10010 The description for Event ID '10010' in Source ...
   24205 May 11 13:41  Information Service Control M...   1073748869 A service was installed in the system....         
   24204 May 11 13:38  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
   24203 May 11 13:38  Information Microsoft-Windows...         1502 The Group Policy settings for the computer were...
   24202 May 11 13:37  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   24201 May 11 13:37  Information Virtual Disk Service   1107296260 Service stopped.                                  
   24200 May 11 13:37  Information Virtual Disk Service   1107296259 Service started.                                  
   24199 May 11 13:37  Information Virtual Disk Service   1107296260 Service stopped.                                  
   24198 May 11 13:37  Information Microsoft-Windows...         1502 The Group Policy settings for the computer were...
   24197 May 11 13:37  Information Virtual Disk Service   1107296259 Service started.                                  
   24196 May 11 13:36  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   24195 May 11 13:36  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   24194 May 11 13:36  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
   24193 May 11 13:34  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   24192 May 11 13:29  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
   24191 May 11 13:27  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   24190 May 11 13:27  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   24189 May 11 13:27  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   24188 May 11 13:27  Information WinRM                      468900 The description for Event ID '468900' in Source...
   24187 May 11 13:27  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
   24186 May 11 13:26  Information Microsoft-Windows...           16 The description for Event ID '16' in Source 'Mi...
   24185 May 11 13:25  Information Microsoft-Windows...         1025 The TPM was successfully provisioned and is now...
   24184 May 11 13:25  Information Microsoft-Windows...         1282 The TBS device identifier has been generated.     
   24183 May 11 13:25  Information TPM                            18 This event triggers the Trusted Platform Module...
   24182 May 11 13:25  Error       Microsoft-Windows...         1796 The Secure Boot update failed to update a Secur...
   24181 May 11 13:25  Information Service Control M...   3221232498 The following boot-start or system-start driver...
   24180 May 11 13:25  Information Microsoft-Windows...         4000 WLAN AutoConfig service has successfully starte...
   24179 May 11 13:25  Information Microsoft-Windows...         7001 User Logon Notification for Customer Experience...
   24178 May 11 13:25  Information Microsoft-Windows...            6 File System Filter 'bindflt' (10.0, 1991-09-24T...
   24177 May 11 13:25  Information Microsoft-Windows...            6 File System Filter 'storqosflt' (10.0, 2010-08-...
   24176 May 11 13:25  Information Microsoft-Windows...            6 File System Filter 'CldFlt' (10.0, 2053-02-14T0...
   24175 May 11 13:25  Information Microsoft-Windows...            1 File System Filter 'CldFlt' (Version 10.0, 2053...
   24174 May 11 13:25  Information Microsoft-Windows...            6 File System Filter 'CldFlt' (10.0, 2053-02-14T0...
   24173 May 11 13:25  Information Microsoft-Windows...            6 File System Filter 'wcifs' (10.0, 2047-08-27T13...
   24172 May 11 13:25  Information Microsoft-Windows...            6 File System Filter 'luafv' (10.0, 2104-08-15T12...
   24171 May 11 13:25  Information Microsoft-Windows...        51046 DHCPv6 client service is started                  
   24170 May 11 13:25  Information Microsoft-Windows...        50103 DHCPv4 client registered for shutdown notification
   24169 May 11 13:25  Information Microsoft-Windows...        50036 DHCPv4 client service is started                  
   24168 May 11 13:25  Information Microsoft-Windows...        16983 The security account manager is now logging per...
   24167 May 11 13:25  Information Microsoft-Windows...        16977 The domain is configured with the following min...
   24166 May 11 13:25  Information Microsoft-Windows...        16962 Remote calls to the SAM database are being rest...
   24165 May 11 13:25  Information Microsoft-Windows...           14 Credential Guard configuration: 0, 0              
   24164 May 11 13:25  Information Microsoft-Windows...           55 Hyper-V logical processor 15 exposes the follow...
   24163 May 11 13:25  Information Microsoft-Windows...           55 Hyper-V logical processor 14 exposes the follow...
   24162 May 11 13:25  Information Microsoft-Windows...           55 Hyper-V logical processor 13 exposes the follow...
   24161 May 11 13:25  Information Microsoft-Windows...           55 Hyper-V logical processor 12 exposes the follow...
   24160 May 11 13:25  Information Microsoft-Windows...           55 Hyper-V logical processor 11 exposes the follow...
